fecha,producto_id,cantidad_vendida,precio,stock_actual
2026-01-11,PROD-003,19,129.54,0
2026-01-11,PROD-004,7,440.19,25
2026-01-11,PROD-005,11,80.41,24
2026-01-11,PROD-006,12,38.02,0
2026-01-11,PROD-007,7,196.07,39
2026-01-11,PROD-008,33,20.24,0
2026-01-11,PROD-009,0,59.95,72
2026-01-11,PROD-010,0,15.4,158
2026-01-12,PROD-001,8,1338.47,80
2026-01-12,PROD-002,24,47.52,39
2026-01-12,PROD-003,12,131.76,52
2026-01-12,PROD-004,6,466.96,93
2026-01-12,PROD-005,8,79.0,88
2026-01-12,PROD-006,11,40.9,77
2026-01-12,PROD-007,6,194.75,33
2026-01-12,PROD-008,24,20.91,61
2026-01-12,PROD-009,0,58.67,72
2026-01-12,PROD-010,0,14.31,158
2026-01-13,PROD-001,7,1288.69,73
2026-01-13,PROD-002,23,51.97,16
2026-01-13,PROD-003,9,131.04,43
2026-01-13,PROD-004,6,450.23,87
2026-01-13,PROD-005,6,80.73,82
2026-01-13,PROD-006,9,38.24,68
2026-01-13,PROD-007,4,195.82,29
2026-01-13,PROD-008,17,20.69,44
2026-01-13,PROD-009,0,61.98,72
2026-01-13,PROD-010,0,14.73,158
2026-01-14,PROD-001,5,1357.65,68
2026-01-14,PROD-002,15,48.17,1
2026-01-14,PROD-003,14,124.86,29
2026-01-14,PROD-004,5,447.72,82
2026-01-14,PROD-005,7,78.86,75
2026-01-14,PROD-006,13,41.07,55
2026-01-14,PROD-007,2,207.04,27
2026-01-14,PROD-008,21,19.17,23
2026-01-14,PROD-009,0,61.22,72
2026-01-14,PROD-010,0,15.14,158
2026-01-15,PROD-001,7,1254.27,61
2026-01-15,PROD-002,23,51.05,0
2026-01-15,PROD-003,16,124.13,13
2026-01-15,PROD-004,5,440.94,77
2026-01-15,PROD-005,8,83.61,67
2026-01-15,PROD-006,9,41.41,46
2026-01-15,PROD-007,2,191.88,25
2026-01-15,PROD-008,17,19.19,6
2026-01-15,PROD-009,0,57.36,72
2026-01-15,PROD-010,0,15.41,158
2026-01-16,PROD-001,7,1287.07,54
2026-01-16,PROD-002,17,50.92,0
2026-01-16,PROD-003,15,131.11,0
2026-01-16,PROD-004,5,468.77,72
2026-01-16,PROD-005,15,77.57,52
2026-01-16,PROD-006,17,40.57,29
2026-01-16,PROD-007,5,206.94,20
2026-01-16,PROD-008,17,20.61,0
2026-01-16,PROD-009,0,57.29,72
2026-01-16,PROD-010,0,15.63,158
2026-01-17,PROD-001,6,1299.49,48
2026-01-17,PROD-002,22,49.4,0
2026-01-17,PROD-003,15,135.3,0
2026-01-17,PROD-004,7,439.86,65
2026-01-17,PROD-005,9,80.9,43
2026-01-17,PROD-006,16,40.46,13
2026-01-17,PROD-007,4,207.65,16
2026-01-17,PROD-008,20,19.95,0
2026-01-17,PROD-009,0,59.51,72
2026-01-17,PROD-010,0,15.2,158
2026-01-18,PROD-001,9,1364.22,39
2026-01-18,PROD-002,16,50.21,0
2026-01-18,PROD-003,21,132.76,0
2026-01-18,PROD-004,7,449.08,58
2026-01-18,PROD-005,10,80.52,33
2026-01-18,PROD-006,12,39.28,1
2026-01-18,PROD-007,6,201.93,10
2026-01-18,PROD-008,27,19.05,0
2026-01-18,PROD-009,0,61.84,72
2026-01-18,PROD-010,0,14.95,158
2026-01-19,PROD-001,5,1265.25,34
2026-01-19,PROD-002,19,47.99,40
2026-01-19,PROD-003,12,135.41,80
2026-01-19,PROD-004,4,430.01,54
2026-01-19,PROD-005,9,78.83,78
2026-01-19,PROD-006,11,38.69,41
2026-01-19,PROD-007,1,197.17,83
2026-01-19,PROD-008,14,19.05,67
2026-01-19,PROD-009,0,60.37,72
2026-01-19,PROD-010,0,15.08,158
2026-01-20,PROD-001,8,1349.6,26
2026-01-20,PROD-002,27,49.95,13
2026-01-20,PROD-003,12,124.66,68
2026-01-20,PROD-004,6,437.96,48
2026-01-20,PROD-005,8,76.0,70
2026-01-20,PROD-006,16,41.66,25
2026-01-20,PROD-007,5,204.33,78
2026-01-20,PROD-008,23,20.83,44
2026-01-20,PROD-009,0,57.12,72
2026-01-20,PROD-010,0,15.12,158
2026-01-21,PROD-001,9,1345.03,17
2026-01-21,PROD-002,11,51.79,2
2026-01-21,PROD-003,16,135.73,52
2026-01-21,PROD-004,5,445.29,43
2026-01-21,PROD-005,9,77.08,61
2026-01-21,PROD-006,13,38.62,12
2026-01-21,PROD-007,8,209.2,70
2026-01-21,PROD-008,16,20.29,28
2026-01-21,PROD-009,0,61.15,72
2026-01-21,PROD-010,0,15.63,158
2026-01-22,PROD-001,7,1311.55,10
2026-01-22,PROD-002,11,48.37,0
2026-01-22,PROD-003,12,125.15,40
2026-01-22,PROD-004,7,460.29,36
2026-01-22,PROD-005,13,79.12,48
2026-01-22,PROD-006,9,41.97,3
2026-01-22,PROD-007,5,202.04,65
2026-01-22,PROD-008,19,20.83,9
2026-01-22,PROD-009,0,60.38,72
2026-01-22,PROD-010,0,15.64,158
2026-01-23,PROD-001,8,1265.93,2
2026-01-23,PROD-002,20,52.4,0
2026-01-23,PROD-003,17,124.64,23
2026-01-23,PROD-004,7,459.39,29
2026-01-23,PROD-005,4,79.56,44
2026-01-23,PROD-006,6,39.05,0
2026-01-23,PROD-007,4,195.12,61
2026-01-23,PROD-008,22,19.21,0
2026-01-23,PROD-009,0,61.39,72
2026-01-23,PROD-010,0,15.69,158
2026-01-24,PROD-001,10,1284.22,0
2026-01-24,PROD-002,16,50.22,0
2026-01-24,PROD-003,20,134.72,3
2026-01-24,PROD-004,8,456.78,21
2026-01-24,PROD-005,9,76.58,35
2026-01-24,PROD-006,13,41.37,0
2026-01-24,PROD-007,5,209.02,56
2026-01-24,PROD-008,31,19.14,0
2026-01-24,PROD-009,0,61.38,72
2026-01-24,PROD-010,0,15.06,158
2026-01-25,PROD-001,9,1312.21,0
2026-01-25,PROD-002,18,50.56,0
2026-01-25,PROD-003,17,135.74,0
2026-01-25,PROD-004,7,434.92,14
2026-01-25,PROD-005,11,76.8,24
2026-01-25,PROD-006,14,38.81,0
2026-01-25,PROD-007,7,204.43,49
2026-01-25,PROD-008,34,20.45,0
2026-01-25,PROD-009,0,58.42,72
2026-01-25,PROD-010,0,14.31,158
2026-01-26,PROD-001,4,1242.08,39
2026-01-26,PROD-002,11,49.63,30
2026-01-26,PROD-003,12,129.73,68
2026-01-26,PROD-004,7,428.65,43
2026-01-26,PROD-005,8,79.78,51
2026-01-26,PROD-006,14,39.22,37
2026-01-26,PROD-007,2,203.21,47
2026-01-26,PROD-008,24,20.27,35
2026-01-26,PROD-009,0,59.28,72
2026-01-26,PROD-010,0,14.52,158
2026-01-27,PROD-001,8,1269.23,31
2026-01-27,PROD-002,16,51.68,14
2026-01-27,PROD-003,12,132.54,56
2026-01-27,PROD-004,5,431.84,38
2026-01-27,PROD-005,5,79.3,46
2026-01-27,PROD-006,6,41.02,31
2026-01-27,PROD-007,5,197.73,42
2026-01-27,PROD-008,22,20.04,13
2026-01-27,PROD-009,0,62.61,72
2026-01-27,PROD-010,0,15.1,158
2026-01-28,PROD-001,7,1286.31,24
2026-01-28,PROD-002,18,51.76,0
2026-01-28,PROD-003,17,130.21,39
2026-01-28,PROD-004,5,453.21,33
2026-01-28,PROD-005,9,83.58,37
2026-01-28,PROD-006,11,39.79,20
2026-01-28,PROD-007,6,194.23,36
2026-01-28,PROD-008,18,19.38,0
2026-01-28,PROD-009,0,61.09,72
2026-01-28,PROD-010,0,14.54,158
2026-01-29,PROD-001,7,1312.35,17
2026-01-29,PROD-002,12,49.09,0
2026-01-29,PROD-003,13,124.62,26
2026-01-29,PROD-004,3,452.53,30
2026-01-29,PROD-005,3,80.15,34
2026-01-29,PROD-006,9,41.66,11
2026-01-29,PROD-007,8,201.74,28
2026-01-29,PROD-008,20,20.55,0
2026-01-29,PROD-009,0,60.39,72
2026-01-29,PROD-010,0,15.11,158
2026-01-30,PROD-001,7,1248.72,10
2026-01-30,PROD-002,14,51.39,0
2026-01-30,PROD-003,15,134.93,11
2026-01-30,PROD-004,3,466.99,27
2026-01-30,PROD-005,7,80.57,27
2026-01-30,PROD-006,17,39.88,0
2026-01-30,PROD-007,5,202.35,23
2026-01-30,PROD-008,25,20.35,0
2026-01-30,PROD-009,0,62.26,72
2026-01-30,PROD-010,0,15.28,158
2026-01-31,PROD-001,10,1269.91,0
2026-01-31,PROD-002,21,49.35,0
2026-01-31,PROD-003,15,127.53,0
2026-01-31,PROD-004,9,465.42,18
2026-01-31,PROD-005,12,83.77,15
2026-01-31,PROD-006,11,38.9,0
2026-01-31,PROD-007,5,205.47,18
2026-01-31,PROD-008,35,19.63,0
2026-01-31,PROD-009,0,57.53,72
2026-01-31,PROD-010,0,14.9,158
2026-02-01,PROD-001,8,1297.97,0
2026-02-01,PROD-002,17,50.07,0
2026-02-01,PROD-003,13,133.78,0
2026-02-01,PROD-004,6,430.44,12
2026-02-01,PROD-005,9,82.23,6
2026-02-01,PROD-006,12,40.09,0
2026-02-01,PROD-007,6,207.49,12
2026-02-01,PROD-008,24,19.39,0
2026-02-01,PROD-009,0,57.29,72
2026-02-01,PROD-010,0,14.78,158
2026-02-02,PROD-001,5,1300.66,59
2026-02-02,PROD-002,19,52.1,70
2026-02-02,PROD-003,10,131.21,61
2026-02-02,PROD-004,3,470.71,50
2026-02-02,PROD-005,5,77.3,53
2026-02-02,PROD-006,12,40.99,46
2026-02-02,PROD-007,4,190.98,62
2026-02-02,PROD-008,15,20.55,66
2026-02-02,PROD-009,0,58.34,72
2026-02-02,PROD-010,0,14.55,158
2026-02-03,PROD-001,4,1347.39,55
2026-02-03,PROD-002,10,52.33,60
2026-02-03,PROD-003,9,125.21,52
2026-02-03,PROD-004,3,435.28,47
2026-02-03,PROD-005,8,80.86,45
2026-02-03,PROD-006,9,41.76,37
2026-02-03,PROD-007,4,195.5,58
2026-02-03,PROD-008,10,20.78,56
2026-02-03,PROD-009,0,58.3,72
2026-02-03,PROD-010,0,14.69,158
2026-02-04,PROD-001,3,1310.97,52
2026-02-04,PROD-002,14,47.53,46
2026-02-04,PROD-003,18,134.4,34
2026-02-04,PROD-004,4,452.76,43
2026-02-04,PROD-005,6,81.47,39
2026-02-04,PROD-006,10,39.92,27
2026-02-04,PROD-007,4,196.49,54
2026-02-04,PROD-008,24,19.54,32
2026-02-04,PROD-009,0,60.9,72
2026-02-04,PROD-010,0,14.52,158
2026-02-05,PROD-001,4,1242.37,48
2026-02-05,PROD-002,14,51.78,32
2026-02-05,PROD-003,12,127.64,22
2026-02-05,PROD-004,3,433.79,40
2026-02-05,PROD-005,10,78.36,29
2026-02-05,PROD-006,12,41.62,15
2026-02-05,PROD-007,2,201.65,52
2026-02-05,PROD-008,25,20.98,7
2026-02-05,PROD-009,0,61.27,72
2026-02-05,PROD-010,0,15.27,158
2026-02-06,PROD-001,4,1357.28,44
2026-02-06,PROD-002,11,49.28,21
2026-02-06,PROD-003,10,132.04,12
2026-02-06,PROD-004,5,452.61,35
2026-02-06,PROD-005,7,81.92,22
2026-02-06,PROD-006,15,40.89,0
2026-02-06,PROD-007,1,208.93,51
2026-02-06,PROD-008,15,20.79,0
2026-02-06,PROD-009,0,58.33,72
2026-02-06,PROD-010,0,15.55,158
2026-02-07,PROD-001,4,1283.31,40
2026-02-07,PROD-002,24,50.42,0
2026-02-07,PROD-003,12,124.19,0
2026-02-07,PROD-004,5,456.04,30
2026-02-07,PROD-005,7,79.77,15
2026-02-07,PROD-006,13,38.77,0
2026-02-07,PROD-007,9,200.59,42
2026-02-07,PROD-008,32,19.82,0
2026-02-07,PROD-009,0,62.94,72
2026-02-07,PROD-010,0,14.75,158
2026-02-08,PROD-001,10,1363.25,30
2026-02-08,PROD-002,18,48.21,0
2026-02-08,PROD-003,15,124.54,0
2026-02-08,PROD-004,5,442.46,25
2026-02-08,PROD-005,12,76.45,3
2026-02-08,PROD-006,15,39.8,0
2026-02-08,PROD-007,8,201.52,34
2026-02-08,PROD-008,36,19.31,0
2026-02-08,PROD-009,0,57.77,72
2026-02-08,PROD-010,0,14.89,158
2026-02-09,PROD-001,4,1284.82,86
2026-02-09,PROD-002,17,50.16,32
2026-02-09,PROD-003,10,133.33,50
2026-02-09,PROD-004,1,436.07,87
2026-02-09,PROD-005,6,77.8,45
2026-02-09,PROD-006,7,39.24,52
2026-02-09,PROD-007,7,193.33,76
2026-02-09,PROD-008,24,19.59,32
2026-02-09,PROD-009,0,60.57,72
2026-02-09,PROD-010,0,14.75,158
2026-02-10,PROD-001,9,1279.55,77
2026-02-10,PROD-002,5,52.0,27
2026-02-10,PROD-003,9,135.81,41
2026-02-10,PROD-004,4,468.81,83
2026-02-10,PROD-005,6,81.81,39
2026-02-10,PROD-006,13,38.52,39
2026-02-10,PROD-007,5,193.37,71
2026-02-10,PROD-008,12,19.72,20
2026-02-10,PROD-009,0,62.25,72
2026-02-10,PROD-010,0,14.62,158
2026-02-11,PROD-001,5,1364.3,72
2026-02-11,PROD-002,14,50.8,13
2026-02-11,PROD-003,10,132.46,31
2026-02-11,PROD-004,4,446.24,79
2026-02-11,PROD-005,5,79.79,34
2026-02-11,PROD-006,15,38.6,24
2026-02-11,PROD-007,4,196.01,67
2026-02-11,PROD-008,12,20.31,8
2026-02-11,PROD-009,0,60.62,72
2026-02-11,PROD-010,0,14.45,158
2026-02-12,PROD-001,5,1328.43,67
2026-02-12,PROD-002,13,48.08,0
2026-02-12,PROD-003,12,126.07,19
2026-02-12,PROD-004,4,436.48,75
2026-02-12,PROD-005,7,77.6,27
2026-02-12,PROD-006,16,40.8,8
2026-02-12,PROD-007,5,199.92,62
2026-02-12,PROD-008,21,19.41,0
2026-02-12,PROD-009,0,57.01,72
2026-02-12,PROD-010,0,15.25,158
2026-02-13,PROD-001,7,1321.96,60
2026-02-13,PROD-002,10,48.24,0
2026-02-13,PROD-003,14,132.9,5
2026-02-13,PROD-004,5,432.05,70
2026-02-13,PROD-005,7,83.9,20
2026-02-13,PROD-006,14,39.17,0
2026-02-13,PROD-007,4,193.48,58
2026-02-13,PROD-008,20,19.07,0
2026-02-13,PROD-009,0,58.87,72
2026-02-13,PROD-010,0,15.35,158
2026-02-14,PROD-001,9,1240.96,51
2026-02-14,PROD-002,23,51.75,0
2026-02-14,PROD-003,13,128.14,0
2026-02-14,PROD-004,5,447.19,65
2026-02-14,PROD-005,6,76.73,14
2026-02-14,PROD-006,10,41.25,0
2026-02-14,PROD-007,8,209.24,50
2026-02-14,PROD-008,31,19.53,0
2026-02-14,PROD-009,0,61.79,72
2026-02-14,PROD-010,0,15.21,158
2026-02-15,PROD-001,7,1325.49,44
2026-02-15,PROD-002,17,47.78,0
2026-02-15,PROD-003,15,128.9,0
2026-02-15,PROD-004,5,454.07,60
2026-02-15,PROD-005,11,77.44,3
2026-02-15,PROD-006,10,39.51,0
2026-02-15,PROD-007,6,203.68,44
2026-02-15,PROD-008,27,20.67,0
2026-02-15,PROD-009,0,62.51,72
2026-02-15,PROD-010,0,14.41,158
2026-02-16,PROD-001,5,1269.0,39
2026-02-16,PROD-002,15,47.55,50
2026-02-16,PROD-003,13,130.99,77
2026-02-16,PROD-004,3,452.92,57
2026-02-16,PROD-005,11,80.14,51
2026-02-16,PROD-006,11,40.79,74
2026-02-16,PROD-007,8,194.96,36
2026-02-16,PROD-008,24,20.32,52
2026-02-16,PROD-009,0,61.95,72
2026-02-16,PROD-010,0,15.58,158
2026-02-17,PROD-001,5,1356.46,34
2026-02-17,PROD-002,14,50.02,36
2026-02-17,PROD-003,7,125.64,70
2026-02-17,PROD-004,4,461.3,53
2026-02-17,PROD-005,7,78.22,44
2026-02-17,PROD-006,14,40.02,60
2026-02-17,PROD-007,3,206.33,33
2026-02-17,PROD-008,18,19.15,34
2026-02-17,PROD-009,0,57.52,72
2026-02-17,PROD-010,0,14.99,158
2026-02-18,PROD-001,3,1331.87,31
2026-02-18,PROD-002,26,47.58,10
2026-02-18,PROD-003,10,130.63,60
2026-02-18,PROD-004,4,464.66,49
2026-02-18,PROD-005,9,81.09,35
2026-02-18,PROD-006,3,41.55,57
2026-02-18,PROD-007,2,199.11,31
2026-02-18,PROD-008,16,19.67,18
2026-02-18,PROD-009,0,62.06,72
2026-02-18,PROD-010,0,14.74,158
2026-02-19,PROD-001,5,1328.16,26
2026-02-19,PROD-002,8,49.31,2
2026-02-19,PROD-003,9,132.06,51
2026-02-19,PROD-004,4,427.59,45
2026-02-19,PROD-005,5,82.39,30
2026-02-19,PROD-006,16,40.18,41
2026-02-19,PROD-007,4,207.93,27
2026-02-19,PROD-008,22,19.97,0
2026-02-19,PROD-009,0,59.45,72
2026-02-19,PROD-010,0,14.62,158
2026-02-20,PROD-001,5,1345.77,21
2026-02-20,PROD-002,17,48.57,0
2026-02-20,PROD-003,11,127.88,40
2026-02-20,PROD-004,3,461.56,42
2026-02-20,PROD-005,11,81.37,19
2026-02-20,PROD-006,13,38.48,28
2026-02-20,PROD-007,7,201.78,20
2026-02-20,PROD-008,15,20.0,0
2026-02-20,PROD-009,0,61.41,72
2026-02-20,PROD-010,0,15.07,158
2026-02-21,PROD-001,5,1355.16,16
2026-02-21,PROD-002,21,51.4,0
2026-02-21,PROD-003,18,125.75,22
2026-02-21,PROD-004,4,464.18,38
2026-02-21,PROD-005,13,80.84,6
2026-02-21,PROD-006,18,39.28,10
2026-02-21,PROD-007,8,202.17,12
2026-02-21,PROD-008,21,20.37,0
2026-02-21,PROD-009,0,59.05,72
2026-02-21,PROD-010,0,14.68,158
2026-02-22,PROD-001,7,1313.32,9
2026-02-22,PROD-002,17,51.92,0
2026-02-22,PROD-003,8,130.61,14
2026-02-22,PROD-004,5,441.62,33
2026-02-22,PROD-005,10,77.73,0
2026-02-22,PROD-006,11,38.83,0
2026-02-22,PROD-007,6,208.41,6
2026-02-22,PROD-008,17,19.26,0
2026-02-22,PROD-009,0,58.06,72
2026-02-22,PROD-010,0,15.05,158
2026-02-23,PROD-001,3,1280.78,84
2026-02-23,PROD-002,9,50.4,60
2026-02-23,PROD-003,15,133.21,73
2026-02-23,PROD-004,3,465.35,30
2026-02-23,PROD-005,6,80.17,30
2026-02-23,PROD-006,18,39.51,31
2026-02-23,PROD-007,6,204.99,47
2026-02-23,PROD-008,20,20.96,40
2026-02-23,PROD-009,0,57.36,72
2026-02-23,PROD-010,0,15.42,158
2026-02-24,PROD-001,6,1281.62,78
2026-02-24,PROD-002,20,49.75,40
2026-02-24,PROD-003,7,130.79,66
2026-02-24,PROD-004,3,437.58,27
2026-02-24,PROD-005,6,80.08,24
2026-02-24,PROD-006,9,41.18,22
2026-02-24,PROD-007,4,190.93,43
2026-02-24,PROD-008,11,19.75,29
2026-02-24,PROD-009,0,61.1,72
2026-02-24,PROD-010,0,15.69,158
2026-02-25,PROD-001,7,1261.39,71
2026-02-25,PROD-002,17,51.83,23
2026-02-25,PROD-003,13,126.42,53
2026-02-25,PROD-004,3,456.01,24
2026-02-25,PROD-005,7,80.7,17
2026-02-25,PROD-006,8,40.94,14
2026-02-25,PROD-007,6,193.86,37
2026-02-25,PROD-008,29,19.89,0
2026-02-25,PROD-009,0,62.76,72
2026-02-25,PROD-010,0,15.34,158
2026-02-26,PROD-001,5,1271.27,66
2026-02-26,PROD-002,15,48.81,8
2026-02-26,PROD-003,14,123.56,39
2026-02-26,PROD-004,6,448.47,18
2026-02-26,PROD-005,8,83.42,9
2026-02-26,PROD-006,11,40.38,3
2026-02-26,PROD-007,6,206.85,31
2026-02-26,PROD-008,11,19.59,0
2026-02-26,PROD-009,0,57.43,72
2026-02-26,PROD-010,0,15.3,158
2026-02-27,PROD-001,1,1302.67,65
2026-02-27,PROD-002,13,51.42,0
2026-02-27,PROD-003,13,128.73,26
2026-02-27,PROD-004,5,443.21,13
2026-02-27,PROD-005,10,78.64,0
2026-02-27,PROD-006,8,39.16,0
2026-02-27,PROD-007,8,199.49,23
2026-02-27,PROD-008,17,20.11,0
2026-02-27,PROD-009,0,57.68,72
2026-02-27,PROD-010,0,14.76,158
2026-02-28,PROD-001,7,1354.41,58
2026-02-28,PROD-002,25,48.71,0
2026-02-28,PROD-003,20,128.45,6
2026-02-28,PROD-004,6,463.32,7
2026-02-28,PROD-005,11,81.78,0
2026-02-28,PROD-006,17,38.09,0
2026-02-28,PROD-007,3,200.28,20
2026-02-28,PROD-008,24,20.01,0
2026-02-28,PROD-009,0,60.9,72
2026-02-28,PROD-010,0,14.72,158
2026-03-01,PROD-001,6,1361.3,52
2026-03-01,PROD-002,20,51.36,0
2026-03-01,PROD-003,7,126.23,0
2026-03-01,PROD-004,4,455.82,3
2026-03-01,PROD-005,11,82.67,0
2026-03-01,PROD-006,20,38.81,0
2026-03-01,PROD-007,9,204.82,11
2026-03-01,PROD-008,15,19.86,0
2026-03-01,PROD-009,0,61.11,72
2026-03-01,PROD-010,0,14.28,158
2026-03-02,PROD-001,4,1244.51,48
2026-03-02,PROD-002,13,51.46,41
2026-03-02,PROD-003,5,135.33,44
2026-03-02,PROD-004,3,444.95,56
2026-03-02,PROD-005,6,79.11,31
2026-03-02,PROD-006,9,40.13,37
2026-03-02,PROD-007,3,204.91,86
2026-03-02,PROD-008,13,20.39,32
2026-03-02,PROD-009,0,57.63,72
2026-03-02,PROD-010,0,15.42,158
2026-03-03,PROD-001,4,1334.48,44
2026-03-03,PROD-002,16,49.68,25
2026-03-03,PROD-003,5,129.65,39
2026-03-03,PROD-004,4,451.5,52
2026-03-03,PROD-005,9,82.37,22
2026-03-03,PROD-006,14,40.17,23
2026-03-03,PROD-007,6,203.54,80
2026-03-03,PROD-008,19,20.82,13
2026-03-03,PROD-009,0,59.23,72
2026-03-03,PROD-010,0,15.66,158
2026-03-04,PROD-001,2,1251.01,42
2026-03-04,PROD-002,13,47.52,12
2026-03-04,PROD-003,5,135.8,34
2026-03-04,PROD-004,2,441.2,50
2026-03-04,PROD-005,7,78.74,15
2026-03-04,PROD-006,4,39.64,19
2026-03-04,PROD-007,4,193.21,76
2026-03-04,PROD-008,14,19.43,0
2026-03-04,PROD-009,0,58.08,72
2026-03-04,PROD-010,0,15.44,158
2026-03-05,PROD-001,6,1356.2,36
2026-03-05,PROD-002,7,52.46,5
2026-03-05,PROD-003,5,127.27,29
2026-03-05,PROD-004,3,430.52,47
2026-03-05,PROD-005,11,79.89,4
2026-03-05,PROD-006,15,39.31,4
2026-03-05,PROD-007,7,191.99,69
2026-03-05,PROD-008,26,20.23,0
2026-03-05,PROD-009,0,59.69,72
2026-03-05,PROD-010,0,15.16,158
2026-03-06,PROD-001,3,1308.51,33
2026-03-06,PROD-002,20,49.31,0
2026-03-06,PROD-003,7,123.55,22
2026-03-06,PROD-004,4,438.57,43
2026-03-06,PROD-005,8,79.48,0
2026-03-06,PROD-006,17,41.35,0
2026-03-06,PROD-007,7,207.55,62
2026-03-06,PROD-008,27,19.92,0
2026-03-06,PROD-009,0,60.3,72
2026-03-06,PROD-010,0,14.5,158
2026-03-07,PROD-001,3,1346.62,30
2026-03-07,PROD-002,14,48.19,0
2026-03-07,PROD-003,9,135.01,13
2026-03-07,PROD-004,4,430.93,39
2026-03-07,PROD-005,10,80.05,0
2026-03-07,PROD-006,15,38.12,0
2026-03-07,PROD-007,5,201.79,57
2026-03-07,PROD-008,22,20.8,0
2026-03-07,PROD-009,0,62.98,72
2026-03-07,PROD-010,0,14.95,158
2026-03-08,PROD-001,6,1264.02,24
2026-03-08,PROD-002,15,51.35,0
2026-03-08,PROD-003,11,129.53,2
2026-03-08,PROD-004,3,450.46,36
2026-03-08,PROD-005,8,81.29,0
2026-03-08,PROD-006,18,41.38,0
2026-03-08,PROD-007,8,193.31,49
2026-03-08,PROD-008,18,20.02,0
2026-03-08,PROD-009,0,62.68,72
2026-03-08,PROD-010,0,15.23,158
2026-03-09,PROD-001,6,1357.08,78
2026-03-09,PROD-002,13,48.58,32
2026-03-09,PROD-003,7,126.53,53
2026-03-09,PROD-004,3,457.58,33
2026-03-09,PROD-005,3,79.75,54
2026-03-09,PROD-006,11,41.52,59
2026-03-09,PROD-007,8,192.05,41
2026-03-09,PROD-008,22,20.26,63
2026-03-09,PROD-009,0,60.46,72
2026-03-09,PROD-010,0,15.1,158
2026-03-10,PROD-001,3,1311.39,75
2026-03-10,PROD-002,18,51.98,14
2026-03-10,PROD-003,11,136.13,42
2026-03-10,PROD-004,4,437.52,29
2026-03-10,PROD-005,4,78.75,50
2026-03-10,PROD-006,15,41.16,44
2026-03-10,PROD-007,5,207.63,36
2026-03-10,PROD-008,19,19.87,44
2026-03-10,PROD-009,0,58.68,72
2026-03-10,PROD-010,0,14.47,158
2026-03-11,PROD-001,5,1341.19,70
2026-03-11,PROD-002,20,50.8,0
2026-03-11,PROD-003,6,124.96,36
2026-03-11,PROD-004,4,457.88,25
2026-03-11,PROD-005,4,81.17,46
2026-03-11,PROD-006,12,39.63,32
2026-03-11,PROD-007,5,201.84,31
2026-03-11,PROD-008,23,19.26,21
2026-03-11,PROD-009,0,57.87,72
2026-03-11,PROD-010,0,14.49,158
2026-03-12,PROD-001,6,1287.7,64
2026-03-12,PROD-002,12,52.34,0
2026-03-12,PROD-003,5,132.95,31
2026-03-12,PROD-004,1,464.45,24
2026-03-12,PROD-005,9,80.84,37
2026-03-12,PROD-006,11,39.88,21
2026-03-12,PROD-007,4,198.21,27
2026-03-12,PROD-008,20,19.28,1
2026-03-12,PROD-009,0,60.73,72
2026-03-12,PROD-010,0,15.01,158
2026-03-13,PROD-001,5,1354.9,59
2026-03-13,PROD-002,20,50.47,0
2026-03-13,PROD-003,11,125.21,20
2026-03-13,PROD-004,4,428.24,20
2026-03-13,PROD-005,2,81.46,35
2026-03-13,PROD-006,10,41.3,11
2026-03-13,PROD-007,4,208.02,23
2026-03-13,PROD-008,17,20.19,0
2026-03-13,PROD-009,0,61.5,72
2026-03-13,PROD-010,0,14.38,158
2026-03-14,PROD-001,4,1305.1,55
2026-03-14,PROD-002,11,47.5,0
2026-03-14,PROD-003,15,129.1,5
2026-03-14,PROD-004,3,446.42,17
2026-03-14,PROD-005,13,79.42,22
2026-03-14,PROD-006,11,41.74,0
2026-03-14,PROD-007,3,197.0,20
2026-03-14,PROD-008,27,20.6,0
2026-03-14,PROD-009,0,60.45,72
2026-03-14,PROD-010,0,14.88,158
2026-03-15,PROD-001,5,1353.3,50
2026-03-15,PROD-002,27,47.91,0
2026-03-15,PROD-003,8,126.84,0
2026-03-15,PROD-004,3,427.74,14
2026-03-15,PROD-005,10,80.17,12
2026-03-15,PROD-006,15,40.07,0
2026-03-15,PROD-007,6,206.08,14
2026-03-15,PROD-008,28,19.81,0
2026-03-15,PROD-009,0,60.5,72
2026-03-15,PROD-010,0,14.63,158
